"","X.1","X","status","bed","bath","acre_lot","city","state","house_size","house_price","size_level"
"28252",28252,296109,"for_sale",4,3,0.69,"Bushkill","Pennsylvania",3300,775,"3000-4000"
"28253",28253,296110,"for_sale",5,3,0.33,"Dingmans Ferry","Pennsylvania",4044,399,"4000-5000"
"28254",28254,296113,"for_sale",3,2,0.58,"Lords Valley","Pennsylvania",2676,709,"2000-3000"
"28255",28255,296114,"for_sale",5,3,0.65,"Shohola","Pennsylvania",2280,1360,"2000-3000"
"28256",28256,296115,"for_sale",4,3,0.88,"Bushkill","Pennsylvania",4350,369.9,"4000-5000"
"28257",28257,296116,"for_sale",3,2,0.06,"Port Jervis","New York",1638,148.9,"1000-2000"
"28258",28258,296118,"for_sale",3,2,1.13,"Bushkill","Pennsylvania",1456,239.9,"1000-2000"
"28259",28259,296119,"for_sale",2,1,0.29,"East Stroudsburg","Pennsylvania",1364,169.9,"1000-2000"
"28260",28260,296121,"for_sale",3,2,0.54,"Lords Valley","Pennsylvania",1500,289,"1000-2000"
"28261",28261,296122,"for_sale",2,3,0.05,"East Stroudsburg","Pennsylvania",1286,149.9,"1000-2000"
"28262",28262,296123,"for_sale",3,2,1.1,"East Stroudsburg","Pennsylvania",1344,219.5,"1000-2000"
"28263",28263,296126,"for_sale",3,2,0.31,"Dingmans Ferry","Pennsylvania",2944,449.9,"2000-3000"
"28264",28264,296127,"for_sale",3,2,0.68,"Milford","Pennsylvania",1728,349,"1000-2000"
"28265",28265,296131,"for_sale",3,3,1.18,"Milford","Pennsylvania",2550,449,"2000-3000"
"28266",28266,296133,"for_sale",4,2,0.58,"Hawley","Pennsylvania",1680,139.9,"1000-2000"
"28267",28267,296134,"for_sale",4,1,1.64,"Yulan","New York",1692,188.5,"1000-2000"
"28268",28268,296135,"for_sale",3,2,0.3,"Dingmans Ferry","Pennsylvania",1680,148.5,"1000-2000"
"28269",28269,296136,"for_sale",3,2,0.38,"Tamiment","Pennsylvania",1524,192.5,"1000-2000"
"28270",28270,296139,"for_sale",3,2,1.17,"Milford","Pennsylvania",2304,229,"2000-3000"
"28271",28271,296141,"for_sale",3,2,1.25,"Matamoras","Pennsylvania",1008,229,"1000-2000"
"28272",28272,296142,"for_sale",5,2,1.74,"Sparrow Bush","New York",3936,350,"3000-4000"
"28273",28273,296143,"for_sale",2,2,0.05,"Bushkill","Pennsylvania",1050,122,"1000-2000"
"28274",28274,296146,"for_sale",4,3,0.6,"Bushkill","Pennsylvania",2457,425,"2000-3000"
"28275",28275,296147,"for_sale",2,1,0.05,"Bushkill","Pennsylvania",897,105,"<1000"
"28276",28276,296150,"for_sale",3,2,0.2,"Milford","Pennsylvania",1860,319,"1000-2000"
"28277",28277,296151,"for_sale",4,3,1.13,"Milford","Pennsylvania",2038,449,"2000-3000"
"28278",28278,296153,"for_sale",3,3,0.59,"Lords Valley","Pennsylvania",1400,298.804,"1000-2000"
"28279",28279,296155,"for_sale",5,7,1.41,"Hawley","Pennsylvania",5514,999,"5000-6000"
"28280",28280,296157,"for_sale",3,2,1.12,"Milford","Pennsylvania",3484,275,"3000-4000"
"28281",28281,296158,"for_sale",2,1,0.45,"Milford","Pennsylvania",2305,165,"2000-3000"
"28282",28282,296159,"for_sale",4,4,0.58,"Bushkill","Pennsylvania",5103,329,"5000-6000"
"28283",28283,296160,"for_sale",3,3,0.6,"Lords Valley","Pennsylvania",3425,310,"3000-4000"
"28284",28284,296161,"for_sale",3,3,0.81,"Bushkill","Pennsylvania",2536,300,"2000-3000"
"28285",28285,296162,"for_sale",3,2,0.69,"Dingmans Ferry","Pennsylvania",3540,249.9,"3000-4000"
"28286",28286,296163,"for_sale",3,3,0.51,"Bushkill","Pennsylvania",1659,189,"1000-2000"
"28287",28287,296164,"for_sale",3,3,0.3,"East Stroudsburg","Pennsylvania",3214,299.999,"3000-4000"
"28288",28288,296165,"for_sale",3,3,0.29,"Dingmans Ferry","Pennsylvania",1920,229,"1000-2000"
"28289",28289,296166,"for_sale",3,2,1.06,"Milford","Pennsylvania",3872,389.9,"3000-4000"
"28290",28290,296167,"for_sale",2,1,1.13,"Milford","Pennsylvania",2399,249.9,"2000-3000"
"28291",28291,296168,"for_sale",3,2,0.21,"Upper Mt Bethel Township","Pennsylvania",1752,349.9,"1000-2000"
"28292",28292,296172,"for_sale",4,3,1.32,"Dingmans Ferry","Pennsylvania",3520,415,"3000-4000"
"28293",28293,296174,"for_sale",4,3,1.05,"Milford","Pennsylvania",2989,375,"2000-3000"
"28294",28294,296176,"for_sale",3,2,0.53,"Upper Mt Bethel Township","Pennsylvania",2400,549,"2000-3000"
"28295",28295,296179,"for_sale",4,3,0.52,"Allamuchy Township","New Jersey",2729,539.9,"2000-3000"
"28296",28296,296180,"for_sale",3,2,0.23,"Middle Smithfield Township","Pennsylvania",1792,184.9,"1000-2000"
"28297",28297,296181,"for_sale",3,2,0.41,"East Stroudsburg","Pennsylvania",1344,60,"1000-2000"
"28298",28298,296182,"for_sale",4,2,0.44,"Bushkill","Pennsylvania",2190,229.999,"2000-3000"
"28299",28299,296183,"for_sale",3,2,0.45,"Bushkill","Pennsylvania",2100,219,"2000-3000"
"28300",28300,296184,"for_sale",3,2,1.65,"Bushkill","Pennsylvania",1971,264.9,"1000-2000"
"28301",28301,296185,"for_sale",4,4,0.56,"Bushkill","Pennsylvania",3072,414,"3000-4000"
"28302",28302,296188,"for_sale",4,4,1.3,"Lords Valley","Pennsylvania",3990,650,"3000-4000"
"28303",28303,296190,"for_sale",3,3,0.54,"Dingmans Ferry","Pennsylvania",3048,479.9,"3000-4000"
"28304",28304,296192,"for_sale",3,1,0.47,"Dingmans Ferry","Pennsylvania",1098,239.9,"1000-2000"
"28305",28305,296193,"for_sale",3,2,0.12,"Matamoras","Pennsylvania",2619,284.9,"2000-3000"
"28306",28306,296196,"for_sale",3,2,0.04,"Bushkill","Pennsylvania",1524,169.9,"1000-2000"
"28307",28307,296197,"for_sale",3,3,1.06,"Milford","Pennsylvania",2500,789.9,"2000-3000"
"28308",28308,296198,"for_sale",3,2,1.26,"Lords Valley","Pennsylvania",2352,399,"2000-3000"
"28309",28309,296199,"for_sale",4,3,0.94,"East Stroudsburg","Pennsylvania",2260,297,"2000-3000"
"28310",28310,296200,"for_sale",4,3,0.34,"Allamuchy Township","New Jersey",2912,589.9,"2000-3000"
"28311",28311,296201,"for_sale",3,3,0.52,"Hawley","Pennsylvania",2489,525,"2000-3000"
"28312",28312,296203,"for_sale",3,1,0.3,"East Stroudsburg","Pennsylvania",912,170,"<1000"
"28313",28313,296204,"for_sale",3,1,0.81,"Milford","Pennsylvania",2640,249,"2000-3000"
"28314",28314,296205,"for_sale",4,3,0.88,"Bushkill","Pennsylvania",2660,384.9,"2000-3000"
"28315",28315,296207,"for_sale",2,2,0.05,"Bushkill","Pennsylvania",1028,159,"1000-2000"
"28316",28316,296208,"for_sale",3,2,0.47,"Lords Valley","Pennsylvania",1060,225,"1000-2000"
"28317",28317,296209,"for_sale",3,3,0.68,"East Stroudsburg","Pennsylvania",2240,259.999,"2000-3000"
"28318",28318,296210,"for_sale",3,3,1.19,"Milford","Pennsylvania",2744,419.9,"2000-3000"
"28319",28319,296211,"for_sale",4,2,0.34,"Smallwood","New York",1009,210,"1000-2000"
"28320",28320,296213,"for_sale",4,3,0.88,"Bushkill","Pennsylvania",2929,429.99,"2000-3000"
"28321",28321,296214,"for_sale",3,2,0.62,"Bushkill","Pennsylvania",1350,319.9,"1000-2000"
"28322",28322,296215,"for_sale",3,3,0.65,"Yulan","New York",1480,425,"1000-2000"
"28323",28323,296216,"for_sale",3,2,1.11,"Milford","Pennsylvania",2790,454.5,"2000-3000"
"28324",28324,296217,"for_sale",3,2,0.8,"Hawley","Pennsylvania",1160,218.9,"1000-2000"
"28325",28325,296218,"for_sale",4,3,1.01,"Milford","Pennsylvania",2700,364.9,"2000-3000"
"28326",28326,296219,"for_sale",3,2,0.12,"Matamoras","Pennsylvania",1674,249,"1000-2000"
"28327",28327,296222,"for_sale",6,2,0.12,"Port Jervis","New York",2256,295,"2000-3000"
"28328",28328,296224,"for_sale",3,2,0.7,"Dingmans Ferry","Pennsylvania",2649,449,"2000-3000"
"28329",28329,296225,"for_sale",3,3,1.58,"Knowlton","New Jersey",1350,389.9,"1000-2000"
"28330",28330,296227,"for_sale",3,2,0.77,"Milford","Pennsylvania",1960,249.9,"1000-2000"
"28331",28331,296228,"for_sale",4,3,0.25,"Bushkill","Pennsylvania",2226,245,"2000-3000"
"28332",28332,296229,"for_sale",3,2,0.3,"Bushkill","Pennsylvania",2336,299,"2000-3000"
"28333",28333,296231,"for_sale",3,3,0.47,"Bushkill","Pennsylvania",2429,380,"2000-3000"
"28334",28334,296232,"for_sale",3,3,0.54,"Lords Valley","Pennsylvania",3549,449,"3000-4000"
"28335",28335,296233,"for_sale",2,1,0.4,"Milford","Pennsylvania",672,159,"<1000"
"28336",28336,296234,"for_sale",4,3,0.38,"Bushkill","Pennsylvania",2074,275,"2000-3000"
"28337",28337,296235,"for_sale",3,2,1.36,"Milford","Pennsylvania",2523,335,"2000-3000"
"28338",28338,296236,"for_sale",5,4,1.92,"Mount Bethel","Pennsylvania",4260,535,"4000-5000"
"28339",28339,296238,"for_sale",3,3,1.15,"Milford","Pennsylvania",3188,422,"3000-4000"
"28340",28340,296239,"for_sale",3,3,0.41,"East Stroudsburg","Pennsylvania",1936,159,"1000-2000"
"28341",28341,296240,"for_sale",2,1,0.07,"Port Jervis","New York",1008,154.9,"1000-2000"
"28342",28342,296241,"for_sale",3,2,0.73,"Milford","Pennsylvania",2400,215,"2000-3000"
"28343",28343,296242,"for_sale",3,3,0.63,"Bushkill","Pennsylvania",2301,269,"2000-3000"
"28344",28344,296243,"for_sale",3,3,0.34,"East Stroudsburg","Pennsylvania",2498,249,"2000-3000"
"28345",28345,296244,"for_sale",4,2,0.43,"Westtown","New York",1628,250,"1000-2000"
"28346",28346,296245,"for_sale",4,3,0.42,"East Stroudsburg","Pennsylvania",2216,250,"2000-3000"
"28347",28347,296246,"for_sale",3,2,1.1,"Dingmans Ferry","Pennsylvania",1152,139,"1000-2000"
"28348",28348,296247,"for_sale",3,2,0.33,"Bushkill","Pennsylvania",1012,195,"1000-2000"
"28349",28349,296248,"for_sale",3,1,0.62,"Dingmans Ferry","Pennsylvania",864,169.9,"<1000"
"28350",28350,296249,"for_sale",3,2,0.22,"Dingmans Ferry","Pennsylvania",1957,225,"1000-2000"
"28351",28351,296250,"for_sale",4,4,0.45,"Bushkill","Pennsylvania",2608,336,"2000-3000"
"28352",28352,296251,"for_sale",3,2,0.73,"Lords Valley","Pennsylvania",1856,350,"1000-2000"
"28353",28353,296252,"for_sale",3,2,0.5,"Lords Valley","Pennsylvania",1762,365,"1000-2000"
"28354",28354,296253,"for_sale",3,4,0.02,"East Stroudsburg","Pennsylvania",2278,259.9,"2000-3000"
"28355",28355,296254,"for_sale",3,2,0.28,"Pike County","Pennsylvania",1056,224.9,"1000-2000"
"28356",28356,296255,"for_sale",4,2,0.5,"East Stroudsburg","Pennsylvania",1900,229.5,"1000-2000"
"28357",28357,296256,"for_sale",4,3,0.49,"Lords Valley","Pennsylvania",2600,399,"2000-3000"
"28358",28358,296258,"for_sale",3,2,0.6,"Lords Valley","Pennsylvania",1834,285,"1000-2000"
"28359",28359,296262,"for_sale",3,2,0.54,"Tamiment","Pennsylvania",1500,389.9,"1000-2000"
"28360",28360,296264,"for_sale",2,1,0.46,"Bethel","New York",768,189.9,"<1000"
"28361",28361,296265,"for_sale",3,2,0.74,"Milford","Pennsylvania",1914,75,"1000-2000"
"28362",28362,296266,"for_sale",3,3,0.62,"Hawley","Pennsylvania",2781,225,"2000-3000"
"28363",28363,296267,"for_sale",3,2,0.45,"Bushkill","Pennsylvania",1729,272,"1000-2000"
"28364",28364,296268,"for_sale",4,3,0.48,"Bushkill","Pennsylvania",2598,269.9,"2000-3000"
"28365",28365,296269,"for_sale",3,2,0.45,"Lords Valley","Pennsylvania",1768,249,"1000-2000"
"28366",28366,296270,"for_sale",3,3,1.07,"Milford","Pennsylvania",3240,287,"3000-4000"
"28367",28367,296271,"for_sale",3,3,1.09,"Lords Valley","Pennsylvania",3813,429,"3000-4000"
"28368",28368,296272,"for_sale",2,1,0.4,"East Stroudsburg","Pennsylvania",1000,145,"<1000"
"28369",28369,296274,"for_sale",4,3,0.23,"Dingmans Ferry","Pennsylvania",2400,249.9,"2000-3000"
"28370",28370,296276,"for_sale",3,2,0.44,"Pike County","Pennsylvania",1470,499,"1000-2000"
"28371",28371,296277,"for_sale",3,1,0.68,"Sparrow Bush","New York",1352,265,"1000-2000"
"28372",28372,296283,"for_sale",3,2,0.41,"Tamiment","Pennsylvania",1528,388.6,"1000-2000"
"28373",28373,296288,"for_sale",4,3,0.43,"Dingmans Ferry","Pennsylvania",1636,299,"1000-2000"
"28374",28374,296289,"for_sale",2,1,0.23,"Glen Spey","New York",896,45,"<1000"
"28375",28375,296290,"for_sale",2,1,1.9,"Port Jervis","New York",952,198,"<1000"
"28376",28376,296291,"for_sale",1,1,0.12,"Milford","Pennsylvania",300,43.5,"<1000"
"28377",28377,296292,"for_sale",3,2,0.75,"Bushkill","Pennsylvania",2399,219.9,"2000-3000"
"28378",28378,296293,"for_sale",5,4,0.47,"Bushkill","Pennsylvania",2800,229.9,"2000-3000"
"28379",28379,296294,"for_sale",3,3,0.68,"Shohola","Pennsylvania",3104,449.9,"3000-4000"
"28380",28380,296295,"for_sale",2,1,0.9,"Bushkill","Pennsylvania",864,132.9,"<1000"
"28381",28381,296296,"for_sale",4,4,1.31,"Milford","Pennsylvania",5409,599,"5000-6000"
"28382",28382,296297,"for_sale",4,3,0.86,"Milford","Pennsylvania",2048,325,"2000-3000"
"28383",28383,296298,"for_sale",3,3,0.71,"Milford","Pennsylvania",2250,265,"2000-3000"
"28384",28384,296300,"for_sale",3,2,0.34,"Bushkill","Pennsylvania",1638,277,"1000-2000"
"28385",28385,296301,"for_sale",3,2,0.61,"Lords Valley","Pennsylvania",2272,280,"2000-3000"
"28386",28386,296302,"for_sale",2,1,0.38,"Dingmans Ferry","Pennsylvania",987,224.9,"<1000"
"28387",28387,296303,"for_sale",3,3,0.5,"Tamiment","Pennsylvania",1607,234,"1000-2000"
"28388",28388,296304,"for_sale",1,1,1,"Dingmans Ferry","Pennsylvania",540,224.9,"<1000"
"28389",28389,296305,"for_sale",3,2,0.98,"Lords Valley","Pennsylvania",1820,250,"1000-2000"
"28390",28390,296306,"for_sale",3,3,1.21,"Milford","Pennsylvania",2144,335,"2000-3000"
"28391",28391,296307,"for_sale",4,2,0.53,"Lords Valley","Pennsylvania",2224,289,"2000-3000"
"28392",28392,296310,"for_sale",4,3,0.29,"Matamoras","Pennsylvania",2020,299.999,"2000-3000"
"28393",28393,296311,"for_sale",3,3,0.04,"East Stroudsburg","Pennsylvania",1992,299,"1000-2000"
"28394",28394,296312,"for_sale",3,2,0.45,"East Stroudsburg","Pennsylvania",1980,347,"1000-2000"
"28395",28395,296316,"for_sale",4,2,1.05,"Barryville","New York",2199,315,"2000-3000"
"28396",28396,296317,"for_sale",3,3,0.3,"Bushkill","Pennsylvania",3290,299.5,"3000-4000"
"28397",28397,296318,"for_sale",3,2,0.5,"East Stroudsburg","Pennsylvania",1104,129.9,"1000-2000"
"28398",28398,296319,"for_sale",4,2,0.66,"Bushkill","Pennsylvania",1297,205,"1000-2000"
"28399",28399,296320,"for_sale",2,2,1.03,"Lords Valley","Pennsylvania",2344,290,"2000-3000"
"28400",28400,296321,"for_sale",2,2,0.77,"Belvidere","New Jersey",1209,275,"1000-2000"
"28401",28401,296322,"for_sale",3,2,0.22,"Milford","Pennsylvania",2625,285,"2000-3000"
"28402",28402,296323,"for_sale",4,3,0.37,"Middle Smithfield Township","Pennsylvania",3343,474.9,"3000-4000"
"28403",28403,296324,"for_sale",3,3,0.44,"East Stroudsburg","Pennsylvania",1622,259.9,"1000-2000"
"28404",28404,296325,"for_sale",4,3,0.34,"Bushkill","Pennsylvania",2180,295,"2000-3000"
"28405",28405,296326,"for_sale",1,1,0.17,"Smallwood","New York",864,249,"<1000"
"28406",28406,296327,"for_sale",2,1,0.69,"Milford","Pennsylvania",720,229,"<1000"
"28407",28407,296328,"for_sale",4,2,0.33,"Bushkill","Pennsylvania",2420,339,"2000-3000"
"28408",28408,296329,"for_sale",3,2,1.24,"Dingmans Ferry","Pennsylvania",1835,260,"1000-2000"
"28409",28409,296330,"for_sale",4,3,0.91,"Shohola","Pennsylvania",2031,349.9,"2000-3000"
"28410",28410,296332,"for_sale",4,2,0.27,"Belvidere","New Jersey",2129,339.9,"2000-3000"
"28411",28411,296333,"for_sale",2,1,0.56,"Port Jervis","New York",672,205,"<1000"
"28412",28412,296336,"for_sale",1,1,0.19,"Milford","Pennsylvania",1216,329.5,"1000-2000"
"28413",28413,296337,"for_sale",3,3,0.52,"East Stroudsburg","Pennsylvania",1811,395,"1000-2000"
"28414",28414,296338,"for_sale",3,3,0.39,"Bushkill","Pennsylvania",2145,309,"2000-3000"
"28415",28415,296339,"for_sale",2,1,0.69,"Smallwood","New York",484,134.4,"<1000"
"28416",28416,296340,"for_sale",3,2,0.32,"Bushkill","Pennsylvania",1650,285,"1000-2000"
"28417",28417,296341,"for_sale",3,3,0.18,"Oxford","New Jersey",1642,134.9,"1000-2000"
"28418",28418,296342,"for_sale",4,4,0.54,"Lords Valley","Pennsylvania",5597,799,"5000-6000"
"28419",28419,296343,"for_sale",3,2,0.53,"Lords Valley","Pennsylvania",1524,229,"1000-2000"
"28420",28420,296345,"for_sale",7,2,0.07,"Port Jervis","New York",2200,109.9,"2000-3000"
"28421",28421,296346,"for_sale",1,1,0.32,"Delaware Water Gap","Pennsylvania",504,174.8,"<1000"
"28422",28422,296347,"for_sale",4,3,0.46,"Bushkill","Pennsylvania",2042,299,"2000-3000"
"28423",28423,296348,"for_sale",4,4,0.64,"East Stroudsburg","Pennsylvania",4223,469.8,"4000-5000"
"28424",28424,296349,"for_sale",3,2,0.18,"Dingmans Ferry","Pennsylvania",1180,269.9,"1000-2000"
"28425",28425,296350,"for_sale",3,3,0.5,"Lords Valley","Pennsylvania",2400,499,"2000-3000"
"28426",28426,296353,"for_sale",3,2,1.08,"Greeley","Pennsylvania",1925,324.9,"1000-2000"
"28427",28427,296354,"for_sale",4,3,0.39,"Bushkill","Pennsylvania",2266,377,"2000-3000"
"28428",28428,296356,"for_sale",3,2,0.45,"Bushkill","Pennsylvania",1008,215,"1000-2000"
"28429",28429,296357,"for_sale",3,2,0.12,"Matamoras","Pennsylvania",3217,325.5,"3000-4000"
"28430",28430,296359,"for_sale",4,3,0.62,"East Stroudsburg","Pennsylvania",2566,419.8,"2000-3000"
"28431",28431,296363,"for_sale",3,1,1.04,"Bushkill","Pennsylvania",1545,205,"1000-2000"
"28432",28432,296364,"for_sale",2,2,0.22,"Delaware Water Gap","Pennsylvania",1088,225,"1000-2000"
"28433",28433,296365,"for_sale",3,3,0.36,"Bushkill","Pennsylvania",2288,277,"2000-3000"
"28434",28434,296366,"for_sale",3,3,0.41,"Bushkill","Pennsylvania",1900,250,"1000-2000"
"28435",28435,296367,"for_sale",3,1,1.54,"Dingmans Ferry","Pennsylvania",768,179,"<1000"
"28436",28436,296368,"for_sale",5,2,0.08,"Port Jervis","New York",1654,165,"1000-2000"
"28437",28437,296369,"for_sale",5,4,0.34,"East Stroudsburg","Pennsylvania",2160,309,"2000-3000"
"28438",28438,296370,"for_sale",5,2,0.36,"Bushkill","Pennsylvania",1850,279.9,"1000-2000"
"28439",28439,296371,"for_sale",4,3,0.54,"Bushkill","Pennsylvania",2372,269.9,"2000-3000"
"28440",28440,296372,"for_sale",3,4,0.24,"East Stroudsburg","Pennsylvania",2129,264.9,"2000-3000"
"28441",28441,296373,"for_sale",3,2,1.35,"Milford","Pennsylvania",1686,279,"1000-2000"
"28442",28442,296374,"for_sale",3,2,1.46,"Milford","Pennsylvania",1540,279,"1000-2000"
"28443",28443,296375,"for_sale",2,1,0.13,"Matamoras","Pennsylvania",1510,214,"1000-2000"
"28444",28444,296376,"for_sale",3,2,0.56,"Bushkill","Pennsylvania",1692,279.5,"1000-2000"
"28445",28445,296377,"for_sale",2,1,0.49,"Dingmans Ferry","Pennsylvania",837,199,"<1000"
"28446",28446,296380,"for_sale",4,4,0.03,"Kauneonga Lake","New York",3528,525,"3000-4000"
"28447",28447,296381,"for_sale",3,2,0.28,"Milford","Pennsylvania",2720,339,"2000-3000"
"28448",28448,296383,"for_sale",4,3,0.49,"Bushkill","Pennsylvania",1984,330,"1000-2000"
"28449",28449,296384,"for_sale",4,2,0.33,"Bushkill","Pennsylvania",1377,234.9,"1000-2000"
"28450",28450,296386,"for_sale",3,3,1.19,"Milford","Pennsylvania",2331,369,"2000-3000"
"28451",28451,296387,"for_sale",2,2,1.26,"Milford","Pennsylvania",2064,245,"2000-3000"
"28452",28452,296388,"for_sale",6,5,0.7,"East Stroudsburg","Pennsylvania",2800,239,"2000-3000"
"28453",28453,296389,"for_sale",1,1,0.5,"Cuddebackville","New York",1624,179,"1000-2000"
"28454",28454,296390,"for_sale",4,4,1.57,"Dingmans Ferry","Pennsylvania",5539,435,"5000-6000"
"28455",28455,296391,"for_sale",3,3,0.66,"Milford","Pennsylvania",3538,474.99,"3000-4000"
"28456",28456,296392,"for_sale",3,2,0.15,"Port Jervis","New York",3577,239,"3000-4000"
"28457",28457,296393,"for_sale",4,3,0.57,"Tamiment","Pennsylvania",2700,358,"2000-3000"
"28458",28458,296394,"for_sale",3,3,0.35,"Milford","Pennsylvania",2797,299.9,"2000-3000"
"28459",28459,296396,"for_sale",3,2,0.27,"Bushkill","Pennsylvania",1248,249.9,"1000-2000"
"28460",28460,296397,"for_sale",3,2,0.8,"Bushkill","Pennsylvania",2276,285,"2000-3000"
"28461",28461,296398,"for_sale",2,1,0.37,"Milford","Pennsylvania",1444,141,"1000-2000"
"28462",28462,296399,"for_sale",4,3,0.49,"East Stroudsburg","Pennsylvania",2037,275,"2000-3000"
"28463",28463,296400,"for_sale",4,3,0.65,"Dingmans Ferry","Pennsylvania",2928,469.9,"2000-3000"
"28464",28464,296401,"for_sale",2,1,1.1,"Milford","Pennsylvania",944,189.9,"<1000"
"28465",28465,296402,"for_sale",5,3,1.51,"East Stroudsburg","Pennsylvania",2640,379,"2000-3000"
"28466",28466,296403,"for_sale",3,3,0.38,"Milford","Pennsylvania",2070,349.9,"2000-3000"
"28467",28467,296404,"for_sale",3,2,0.6,"Bushkill","Pennsylvania",1500,250,"1000-2000"
"28468",28468,296405,"for_sale",2,1,0.43,"Dingmans Ferry","Pennsylvania",924,165,"<1000"
"28469",28469,296406,"for_sale",3,2,0.49,"Milford","Pennsylvania",1311,279.9,"1000-2000"
"28470",28470,296407,"for_sale",2,2,0.02,"East Stroudsburg","Pennsylvania",1292,169.9,"1000-2000"
"28471",28471,296408,"for_sale",2,2,0.4,"Dingmans Ferry","Pennsylvania",1480,235,"1000-2000"
"28472",28472,296409,"for_sale",4,3,0.6,"East Stroudsburg","Pennsylvania",2059,339.9,"2000-3000"
"28473",28473,296410,"for_sale",6,2,0.2,"Belvidere","New Jersey",2200,243.9,"2000-3000"
"28474",28474,296411,"for_sale",2,3,0.03,"Milford","Pennsylvania",1680,298.5,"1000-2000"
"28475",28475,296413,"for_sale",3,3,0.03,"Sparta","New Jersey",1760,435,"1000-2000"
"28476",28476,296414,"for_sale",4,5,0.6,"East Stroudsburg","Pennsylvania",4588,459,"4000-5000"
"28477",28477,296415,"for_sale",3,2,0.29,"East Stroudsburg","Pennsylvania",1248,199,"1000-2000"
"28478",28478,296416,"for_sale",4,2,1.05,"Milford","Pennsylvania",3548,369,"3000-4000"
"28479",28479,296417,"for_sale",4,3,0.5,"Lords Valley","Pennsylvania",3387,406.999,"3000-4000"
"28480",28480,296418,"for_sale",3,2,0.26,"Bushkill","Pennsylvania",1500,250,"1000-2000"
"28481",28481,296419,"for_sale",5,1,0.58,"Sparrow Bush","New York",2128,249,"2000-3000"
"28482",28482,296420,"for_sale",5,2,0.35,"Bushkill","Pennsylvania",2516,224.9,"2000-3000"
